Experiment	Sweep	
Date	30.08.2022 14:26:10	
User		
X (m)	0.000000E+0	
Y (m)	0.000000E+0	
Comment01	Vtip=135, BWD, XYZ default	

[DATA]
BB Back Bias (V)	Timestamp (ms)	Bias (V)	Current (A)	BBX (Hz)	BB Back Bias (V)	Tip Current (A)
10.3000E+0	7.23040E+6	-135.000E+0	11.3108E-9	1.91000E+3	10.3000E+0	12.2115E-9
10.2000E+0	7.23081E+6	-135.000E+0	10.1402E-9	1.40500E+3	10.2000E+0	10.9424E-9
10.1000E+0	7.23120E+6	-135.000E+0	10.3849E-9	1.61500E+3	10.1000E+0	11.2051E-9
10.0000E+0	7.23161E+6	-135.000E+0	10.0490E-9	1.32500E+3	10.0000E+0	10.8444E-9
9.90000E+0	7.23199E+6	-135.000E+0	10.3234E-9	1.64000E+3	9.90000E+0	11.1378E-9
9.80000E+0	7.23241E+6	-135.000E+0	10.2901E-9	1.69500E+3	9.80000E+0	11.1030E-9
9.70000E+0	7.23281E+6	-135.000E+0	10.2674E-9	1.49500E+3	9.70000E+0	11.0774E-9
9.60000E+0	7.23321E+6	-135.000E+0	9.98207E-9	1.60000E+3	9.60000E+0	10.7732E-9
9.50000E+0	7.23360E+6	-135.000E+0	10.2797E-9	1.50500E+3	9.50000E+0	11.0922E-9
9.40000E+0	7.23401E+6	-135.000E+0	10.4423E-9	1.57000E+3	9.40000E+0	11.2680E-9
9.30000E+0	7.23444E+6	-135.000E+0	10.1542E-9	1.35000E+3	9.30000E+0	10.9577E-9
9.20000E+0	7.23482E+6	-135.000E+0	10.4304E-9	1.69000E+3	9.20000E+0	11.2564E-9
9.10000E+0	7.23523E+6	-135.000E+0	10.8003E-9	1.54000E+3	9.10000E+0	11.6578E-9
9.00000E+0	7.23561E+6	-135.000E+0	9.77546E-9	1.37500E+3	9.00000E+0	10.5487E-9
8.90000E+0	7.23603E+6	-135.000E+0	9.69714E-9	1.75000E+3	8.90000E+0	10.4665E-9
8.80000E+0	7.23643E+6	-135.000E+0	9.97746E-9	1.84500E+3	8.80000E+0	10.7638E-9
8.70000E+0	7.23682E+6	-135.000E+0	10.5822E-9	1.36000E+3	8.70000E+0	11.4168E-9
8.60000E+0	7.23723E+6	-135.000E+0	10.7196E-9	1.61500E+3	8.60000E+0	11.5651E-9
8.50000E+0	7.23760E+6	-135.000E+0	10.0152E-9	2.59000E+3	8.50000E+0	10.8057E-9
8.40000E+0	7.23801E+6	-135.000E+0	10.1758E-9	1.62000E+3	8.40000E+0	10.9800E-9
8.30000E+0	7.23842E+6	-135.000E+0	9.98608E-9	1.94500E+3	8.30000E+0	10.7767E-9
8.20000E+0	7.23881E+6	-135.000E+0	10.3983E-9	1.18000E+3	8.20000E+0	11.2165E-9
8.10000E+0	7.23920E+6	-135.000E+0	10.7265E-9	1.90000E+3	8.10000E+0	11.5707E-9
8.00000E+0	7.23962E+6	-135.000E+0	10.6372E-9	1.93500E+3	8.00000E+0	11.4771E-9
7.90000E+0	7.24000E+6	-135.000E+0	10.3567E-9	1.56000E+3	7.90000E+0	11.1741E-9
7.80000E+0	7.24044E+6	-135.000E+0	10.9190E-9	1.98500E+3	7.80000E+0	11.7852E-9
7.70000E+0	7.24080E+6	-135.000E+0	10.5832E-9	1.88000E+3	7.70000E+0	11.4193E-9
7.60000E+0	7.24122E+6	-135.000E+0	10.3430E-9	1.85500E+3	7.60000E+0	11.1581E-9
7.50000E+0	7.24160E+6	-135.000E+0	10.4840E-9	1.87500E+3	7.50000E+0	11.3125E-9
7.40000E+0	7.24202E+6	-135.000E+0	10.4760E-9	2.03000E+3	7.40000E+0	11.3010E-9
7.30000E+0	7.24243E+6	-135.000E+0	11.1088E-9	2.20000E+3	7.30000E+0	11.9907E-9
7.20000E+0	7.24281E+6	-135.000E+0	10.5539E-9	2.14000E+3	7.20000E+0	11.3869E-9
7.10000E+0	7.24325E+6	-135.000E+0	10.5310E-9	2.49000E+3	7.10000E+0	11.3613E-9
7.00000E+0	7.24361E+6	-135.000E+0	10.6760E-9	1.84000E+3	7.00000E+0	11.5174E-9
6.90000E+0	7.24402E+6	-135.000E+0	11.4906E-9	2.23000E+3	6.90000E+0	12.4066E-9
6.80000E+0	7.24443E+6	-135.000E+0	10.5903E-9	1.92000E+3	6.80000E+0	11.4272E-9
6.70000E+0	7.24484E+6	-135.000E+0	10.5620E-9	1.62000E+3	6.70000E+0	11.3944E-9
6.60000E+0	7.24522E+6	-135.000E+0	10.3162E-9	1.87500E+3	6.60000E+0	11.1311E-9
6.50000E+0	7.24561E+6	-135.000E+0	10.1960E-9	1.79000E+3	6.50000E+0	11.0020E-9
6.40000E+0	7.24601E+6	-135.000E+0	11.1098E-9	1.51000E+3	6.40000E+0	11.9901E-9
6.30000E+0	7.24643E+6	-135.000E+0	10.9164E-9	2.36500E+3	6.30000E+0	11.7841E-9
6.20000E+0	7.24682E+6	-135.000E+0	10.8106E-9	2.05500E+3	6.20000E+0	11.6699E-9
6.10000E+0	7.24720E+6	-135.000E+0	11.0771E-9	2.12500E+3	6.10000E+0	11.9585E-9
6.00000E+0	7.24762E+6	-135.000E+0	11.1638E-9	1.94000E+3	6.00000E+0	12.0511E-9
5.90000E+0	7.24804E+6	-135.000E+0	11.0484E-9	2.15500E+3	5.90000E+0	11.9272E-9
5.80000E+0	7.24842E+6	-135.000E+0	11.2693E-9	2.34500E+3	5.80000E+0	12.1635E-9
5.70000E+0	7.24881E+6	-135.000E+0	10.2915E-9	1.80000E+3	5.70000E+0	11.1020E-9
5.60000E+0	7.24922E+6	-135.000E+0	10.4804E-9	1.72000E+3	5.60000E+0	11.3050E-9
5.50000E+0	7.24964E+6	-135.000E+0	10.4341E-9	2.25000E+3	5.50000E+0	11.2540E-9
5.40000E+0	7.25002E+6	-135.000E+0	9.98756E-9	1.99500E+3	5.40000E+0	10.7772E-9
5.30000E+0	7.25044E+6	-135.000E+0	10.1362E-9	2.38500E+3	5.30000E+0	10.9360E-9
5.20000E+0	7.25082E+6	-135.000E+0	10.5146E-9	1.97500E+3	5.20000E+0	11.3423E-9
5.10000E+0	7.25121E+6	-135.000E+0	10.3115E-9	2.02000E+3	5.10000E+0	11.1239E-9
5.00000E+0	7.25162E+6	-135.000E+0	10.4182E-9	2.26500E+3	5.00000E+0	11.2405E-9
4.90000E+0	7.25201E+6	-135.000E+0	9.98486E-9	2.33500E+3	4.90000E+0	10.7727E-9
4.80000E+0	7.25243E+6	-135.000E+0	10.5967E-9	2.42500E+3	4.80000E+0	11.4333E-9
4.70000E+0	7.25281E+6	-135.000E+0	10.6565E-9	2.56500E+3	4.70000E+0	11.4943E-9
4.60000E+0	7.25323E+6	-135.000E+0	10.6773E-9	1.95000E+3	4.60000E+0	11.5200E-9
4.50000E+0	7.25361E+6	-135.000E+0	10.7123E-9	2.51500E+3	4.50000E+0	11.5562E-9
4.40000E+0	7.25402E+6	-135.000E+0	10.5884E-9	2.46500E+3	4.40000E+0	11.4226E-9
4.30000E+0	7.25446E+6	-135.000E+0	10.4772E-9	2.40000E+3	4.30000E+0	11.3031E-9
4.20000E+0	7.25483E+6	-135.000E+0	10.9828E-9	2.28500E+3	4.20000E+0	11.8550E-9
4.10000E+0	7.25523E+6	-135.000E+0	10.1643E-9	2.32500E+3	4.10000E+0	10.9655E-9
4.00000E+0	7.25563E+6	-135.000E+0	10.2441E-9	2.43500E+3	4.00000E+0	11.0509E-9
3.90000E+0	7.25601E+6	-135.000E+0	9.86928E-9	2.26500E+3	3.90000E+0	10.6485E-9
3.80000E+0	7.25644E+6	-135.000E+0	9.97437E-9	2.43000E+3	3.80000E+0	10.7623E-9
3.70000E+0	7.25684E+6	-135.000E+0	10.7012E-9	2.91500E+3	3.70000E+0	11.5446E-9
3.60000E+0	7.25723E+6	-135.000E+0	10.7182E-9	2.90500E+3	3.60000E+0	11.5629E-9
3.50000E+0	7.25762E+6	-135.000E+0	10.7551E-9	2.54500E+3	3.50000E+0	11.6053E-9
3.40000E+0	7.25803E+6	-135.000E+0	10.6600E-9	2.36500E+3	3.40000E+0	11.5013E-9
3.30000E+0	7.25845E+6	-135.000E+0	10.6800E-9	3.56000E+3	3.30000E+0	11.5218E-9
3.20000E+0	7.25883E+6	-135.000E+0	10.8486E-9	2.36000E+3	3.20000E+0	11.7093E-9
3.10000E+0	7.25924E+6	-135.000E+0	11.1132E-9	3.15500E+3	3.10000E+0	11.9977E-9
3.00000E+0	7.25964E+6	-135.000E+0	9.77725E-9	2.99000E+3	3.00000E+0	10.5527E-9
2.90000E+0	7.26002E+6	-135.000E+0	10.5144E-9	2.75500E+3	2.90000E+0	11.3437E-9
2.80000E+0	7.26047E+6	-135.000E+0	10.1928E-9	2.96500E+3	2.80000E+0	10.9970E-9
2.70000E+0	7.26082E+6	-135.000E+0	10.4805E-9	3.21000E+3	2.70000E+0	11.3085E-9
2.60000E+0	7.26123E+6	-135.000E+0	10.6983E-9	2.61000E+3	2.60000E+0	11.5408E-9
2.50000E+0	7.26162E+6	-135.000E+0	10.9902E-9	3.03000E+3	2.50000E+0	11.8602E-9
2.40000E+0	7.26203E+6	-135.000E+0	10.3017E-9	3.49000E+3	2.40000E+0	11.1155E-9
2.30000E+0	7.26242E+6	-135.000E+0	10.4981E-9	3.13500E+3	2.30000E+0	11.3262E-9
2.20000E+0	7.26284E+6	-135.000E+0	10.1472E-9	2.95000E+3	2.20000E+0	10.9482E-9
2.10000E+0	7.26325E+6	-135.000E+0	10.1492E-9	3.23500E+3	2.10000E+0	10.9500E-9
2.00000E+0	7.26363E+6	-135.000E+0	9.78575E-9	3.09500E+3	2.00000E+0	10.5587E-9
1.90000E+0	7.26402E+6	-135.000E+0	9.91094E-9	3.30500E+3	1.90000E+0	10.6928E-9
1.80000E+0	7.26443E+6	-135.000E+0	10.2952E-9	3.59000E+3	1.80000E+0	11.1050E-9
1.70000E+0	7.26485E+6	-135.000E+0	9.96251E-9	3.44500E+3	1.70000E+0	10.7488E-9
1.60000E+0	7.26524E+6	-135.000E+0	10.4673E-9	4.14000E+3	1.60000E+0	11.2905E-9
1.50000E+0	7.26563E+6	-135.000E+0	10.5323E-9	3.91500E+3	1.50000E+0	11.3627E-9
1.40000E+0	7.26606E+6	-135.000E+0	10.2924E-9	3.71000E+3	1.40000E+0	11.1053E-9
1.30000E+0	7.26645E+6	-135.000E+0	10.3556E-9	3.75000E+3	1.30000E+0	11.1727E-9
1.20000E+0	7.26685E+6	-135.000E+0	9.94225E-9	3.91000E+3	1.20000E+0	10.7272E-9
1.10000E+0	7.26722E+6	-135.000E+0	11.2463E-9	4.78500E+3	1.10000E+0	12.1383E-9
1.00000E+0	7.26764E+6	-135.000E+0	11.5640E-9	4.47500E+3	1.00000E+0	12.4840E-9
900.000E-3	7.26802E+6	-135.000E+0	10.5207E-9	4.99000E+3	900.000E-3	11.3534E-9
800.000E-3	7.26845E+6	-135.000E+0	9.90607E-9	4.43000E+3	800.000E-3	10.6919E-9
700.000E-3	7.26883E+6	-135.000E+0	10.5185E-9	4.19000E+3	700.000E-3	11.3495E-9
600.000E-3	7.26925E+6	-135.000E+0	10.7114E-9	4.67500E+3	600.000E-3	11.5539E-9
500.000E-3	7.26962E+6	-135.000E+0	10.4189E-9	5.01500E+3	500.000E-3	11.2398E-9
400.000E-3	7.27004E+6	-135.000E+0	10.4619E-9	5.15500E+3	400.000E-3	11.2855E-9
300.000E-3	7.27042E+6	-135.000E+0	9.89460E-9	4.59000E+3	300.000E-3	10.6776E-9
200.000E-3	7.27084E+6	-135.000E+0	10.2159E-9	5.43500E+3	200.000E-3	11.0233E-9
100.000E-3	7.27126E+6	-135.000E+0	10.4534E-9	5.78500E+3	100.000E-3	11.2763E-9
0.00000E+0	7.27164E+6	-135.000E+0	10.6555E-9	5.69500E+3	0.00000E+0	11.4951E-9
